Gene stable ID	Gene name
ENSG00000142544	CTU1
ENSG00000132334	PTPRE
ENSG00000145216	FIP1L1
ENSG00000105383	CD33
ENSG00000211445	GPX3
ENSG00000029534	ANK1
ENSG00000148773	MKI67
ENSG00000145901	TNIP1
ENSG00000105379	ETFB
ENSG00000100479	POLE2
ENSG00000010256	UQCRC1
ENSG00000165887	ANKRD2
ENSG00000166206	GABRB3
ENSG00000177169	ULK1
ENSG00000119986	AVPI1
ENSG00000155254	MARVELD1
ENSG00000171960	PPIH
ENSG00000258498	DIO3OS
ENSG00000186297	GABRA5
ENSG00000120057	SFRP5
ENSG00000140519	RHCG
ENSG00000103034	NDRG4
ENSG00000086062	B4GALT1
ENSG00000285077	ARHGAP11B
ENSG00000164007	CLDN19
ENSG00000086065	CHMP5
ENSG00000023839	ABCC2
ENSG00000188760	TMEM198
ENSG00000104213	PDGFRL
ENSG00000167614	TTYH1
ENSG00000114270	COL7A1
ENSG00000176532	PRR15
ENSG00000167617	CDC42EP5
ENSG00000259687	LINC01220
ENSG00000166598	HSP90B1
ENSG00000214900	LINC01588
ENSG00000109586	GALNT7
ENSG00000131737	KRT34
ENSG00000196923	PDLIM7
ENSG00000175866	BAIAP2
ENSG00000099194	SCD
ENSG00000165655	ZNF503
ENSG00000172667	ZMAT3
ENSG00000116478	HDAC1
ENSG00000107796	ACTA2
ENSG00000175130	MARCKSL1
ENSG00000168679	SLC16A4
ENSG00000107779	BMPR1A
ENSG00000113460	BRIX1
ENSG00000165688	PMPCA
ENSG00000072041	SLC6A15
ENSG00000198492	YTHDF2
ENSG00000163328	GPR155
ENSG00000166710	B2M
ENSG00000129460	NGDN
ENSG00000153822	KCNJ16
ENSG00000121413	ZSCAN18
ENSG00000179097	HTR1F
ENSG00000136630	HLX
ENSG00000197223	C1D
ENSG00000163918	RFC4
ENSG00000145703	IQGAP2
ENSG00000140538	NTRK3
ENSG00000115414	FN1
ENSG00000167191	GPRC5B
ENSG00000176956	LY6H
ENSG00000214367	HAUS3
ENSG00000083067	TRPM3
ENSG00000089127	OAS1
ENSG00000102981	PARD6A
ENSG00000066468	FGFR2
ENSG00000141098	GFOD2
ENSG00000113889	KNG1
ENSG00000174780	SRP72
ENSG00000235947	EGOT
ENSG00000114854	TNNC1
ENSG00000175155	YPEL2
ENSG00000138668	HNRNPD
ENSG00000170412	GPRC5C
ENSG00000284762	PDE8B
ENSG00000113231	PDE8B
ENSG00000167850	CD300C
ENSG00000120875	DUSP4
ENSG00000164647	STEAP1
ENSG00000178860	MSC
ENSG00000157214	STEAP2
ENSG00000141994	DUS3L
ENSG00000177119	ANO6
ENSG00000152795	HNRNPDL
ENSG00000198732	SMOC1
ENSG00000106804	C5
ENSG00000167654	ATCAY
ENSG00000169710	FASN
ENSG00000167657	DAPK3
ENSG00000004799	PDK4
ENSG00000136997	MYC
ENSG00000167658	EEF2
ENSG00000185650	ZFP36L1
ENSG00000164070	HSPA4L
ENSG00000196405	EVL
ENSG00000272168	CASC15
ENSG00000111229	ARPC3
ENSG00000212901	KRTAP3-1
ENSG00000221852	KRTAP1-5
ENSG00000111231	GPN3
ENSG00000169291	SHE
ENSG00000108840	HDAC5
ENSG00000111237	VPS29
ENSG00000221866	PLXNA4
ENSG00000164385	LINC01600
ENSG00000123453	SARDH
ENSG00000171604	CXXC5
ENSG00000198517	MAFK
ENSG00000137547	MRPL15
ENSG00000137801	THBS1
ENSG00000225968	ELFN1
ENSG00000128606	LRRC17
ENSG00000158864	NDUFS2
ENSG00000231023	LINC00326
ENSG00000184156	KCNQ3
ENSG00000157168	NRG1
ENSG00000166147	FBN1
ENSG00000164040	PGRMC2
ENSG00000130429	ARPC1B
ENSG00000167552	TUBA1A
ENSG00000117450	PRDX1
ENSG00000165609	NUDT5
ENSG00000132780	NASP
ENSG00000151465	CDC123
ENSG00000140416	TPM1
ENSG00000231690	LINC00574
ENSG00000178401	DNAJC22
ENSG00000148484	RSU1
ENSG00000074319	TSG101
ENSG00000135094	SDS
ENSG00000129116	PALLD
ENSG00000139410	SDSL
ENSG00000107562	CXCL12
ENSG00000168350	DEGS2
ENSG00000154553	PDLIM3
ENSG00000179588	ZFPM1
ENSG00000122912	SLC25A16
ENSG00000136244	IL6
ENSG00000129757	CDKN1C
ENSG00000079332	SAR1A
ENSG00000142864	SERBP1
ENSG00000165617	DACT1
ENSG00000051523	CYBA
ENSG00000122863	CHST3
ENSG00000100749	VRK1
ENSG00000138303	ASCC1
ENSG00000178199	ZC3H12D
ENSG00000167508	MVD
ENSG00000093144	ECHDC1
ENSG00000170515	PA2G4
ENSG00000106799	TGFBR1
ENSG00000104756	KCTD9
ENSG00000164619	BMPER
ENSG00000184661	CDCA2
ENSG00000188613	NANOS1
ENSG00000172716	SLFN11
ENSG00000107581	EIF3A
ENSG00000156011	PSD3
ENSG00000092841	MYL6
ENSG00000171346	KRT15
ENSG00000069764	PLA2G10
ENSG00000171345	KRT19
ENSG00000139915	MDGA2
ENSG00000166801	FAM111A
ENSG00000173812	EIF1
ENSG00000169679	BUB1
ENSG00000138182	KIF20B
ENSG00000129474	AJUBA
ENSG00000086300	SNX10
ENSG00000167378	IRGQ
ENSG00000147416	ATP6V1B2
ENSG00000137309	HMGA1
ENSG00000108679	LGALS3BP
ENSG00000206579	XKR4
ENSG00000129993	CBFA2T3
ENSG00000146049	KAAG1
ENSG00000197147	LRRC8B
ENSG00000173918	C1QTNF1
ENSG00000145824	CXCL14
ENSG00000137574	TGS1
ENSG00000167281	RBFOX3
ENSG00000124664	SPDEF
ENSG00000169136	ATF5
ENSG00000095059	DHPS
ENSG00000136810	TXN
ENSG00000164934	DCAF13
ENSG00000131236	CAP1
ENSG00000183607	GKN2
ENSG00000169605	GKN1
ENSG00000008513	ST3GAL1
ENSG00000169604	ANTXR1
ENSG00000019505	SYT13
ENSG00000178445	GLDC
ENSG00000055163	CYFIP2
ENSG00000133216	EPHB2
ENSG00000198286	CARD11
ENSG00000079459	FDFT1
ENSG00000175336	APOF
ENSG00000091137	SLC26A4
ENSG00000121351	IAPP
ENSG00000121350	PYROXD1
ENSG00000144554	FANCD2
ENSG00000248333	CDK11B
ENSG00000134548	SPX
ENSG00000139131	YARS2
ENSG00000167535	CACNB3
ENSG00000114491	UMPS
ENSG00000164733	CTSB
ENSG00000113262	GRM6
ENSG00000172602	RND1
ENSG00000162039	MEIOB
ENSG00000174233	ADCY6
ENSG00000167889	MGAT5B
ENSG00000136068	FLNB
ENSG00000111328	CDK2AP1
ENSG00000134321	RSAD2
ENSG00000171970	ZNF57
ENSG00000081760	AACS
ENSG00000123609	NMI
ENSG00000170315	UBB
ENSG00000123610	TNFAIP6
ENSG00000103522	IL21R
ENSG00000186994	KANK3
ENSG00000273079	GRIN2B
ENSG00000107949	BCCIP
ENSG00000131473	ACLY
ENSG00000204514	ZNF814
ENSG00000151914	DST
ENSG00000170959	DCDC1
ENSG00000163131	CTSS
ENSG00000164741	DLC1
ENSG00000188171	ZNF626
ENSG00000155660	PDIA4
ENSG00000075089	ACTR6
ENSG00000106305	AIMP2
ENSG00000117226	GBP3
ENSG00000087088	BAX
ENSG00000001626	CFTR
ENSG00000204869	IGFL4
ENSG00000130779	CLIP1
ENSG00000258754	LINC01579
ENSG00000188293	IGFL1
ENSG00000162645	GBP2
ENSG00000249715	FER1L5
ENSG00000162654	GBP4
ENSG00000205413	SAMD9
ENSG00000134077	THUMPD3
ENSG00000050165	DKK3
ENSG00000068028	RASSF1
ENSG00000262454	MIR193BHG
ENSG00000170381	SEMA3E
ENSG00000164825	DEFB1
ENSG00000153914	SREK1
ENSG00000170836	PPM1D
ENSG00000147324	MFHAS1
ENSG00000169758	TMEM266
ENSG00000074590	NUAK1
ENSG00000173281	PPP1R3B
ENSG00000197461	PDGFA
ENSG00000073756	PTGS2
ENSG00000123983	ACSL3
ENSG00000153904	DDAH1
ENSG00000128422	KRT17
ENSG00000134259	NGF
ENSG00000204866	IGFL2
ENSG00000076604	TRAF4
ENSG00000188290	HES4
ENSG00000187608	ISG15
ENSG00000188157	AGRN
ENSG00000146648	EGFR
ENSG00000137491	SLCO2B1
ENSG00000171056	SOX7
ENSG00000108932	SLC16A6
ENSG00000198711	SSBP3-AS1
ENSG00000171490	RSL1D1
ENSG00000099337	KCNK6
ENSG00000149243	KLHL35
ENSG00000248483	POU5F2
ENSG00000175745	NR2F1
ENSG00000181790	ADGRB1
ENSG00000184752	NDUFA12
ENSG00000198576	ARC
ENSG00000197043	ANXA6
ENSG00000008294	SPAG9
ENSG00000075415	SLC25A3
ENSG00000082512	TRAF5
ENSG00000156603	MED19
ENSG00000070388	FGF22
ENSG00000170385	SLC30A1
ENSG00000070404	FSTL3
ENSG00000137955	RABGGTB
ENSG00000089847	ANKRD24
ENSG00000256162	SMLR1
ENSG00000079819	EPB41L2
ENSG00000250584	LINC01511
ENSG00000153395	LPCAT1
ENSG00000134376	CRB1
ENSG00000131467	PSME3
ENSG00000117399	CDC20
ENSG00000174437	ATP2A2
ENSG00000176973	FAM89B
ENSG00000172824	CES4A
ENSG00000028277	POU2F2
ENSG00000154928	EPHB1
ENSG00000182165	TP53TG1
ENSG00000066279	ASPM
ENSG00000172995	ARPP21
ENSG00000082126	MPP4
ENSG00000168056	LTBP3
ENSG00000125170	DOK4
ENSG00000139278	GLIPR1
ENSG00000111615	KRR1
ENSG00000181019	NQO1
ENSG00000183856	IQGAP3
ENSG00000237187	NR2F1-AS1
ENSG00000130477	UNC13A
ENSG00000110203	FOLR3
ENSG00000072657	TRHDE
ENSG00000160613	PCSK7
ENSG00000180616	SSTR2
ENSG00000111266	DUSP16
ENSG00000236882	LINC01554
ENSG00000143320	CRABP2
ENSG00000183077	AFMID
ENSG00000248099	INSL3
ENSG00000130513	GDF15
ENSG00000114124	GRK7
ENSG00000189051	RNF222
ENSG00000167699	GLOD4
ENSG00000111276	CDKN1B
ENSG00000183914	DNAH2
ENSG00000203356	LINC01562
ENSG00000167992	VWCE
ENSG00000206560	ANKRD28
ENSG00000246898	LINC00920
ENSG00000224032	EPB41L4A-AS1
ENSG00000168386	FILIP1L
ENSG00000176531	PHLDB3
ENSG00000206503	HLA-A
ENSG00000105755	ETHE1
ENSG00000105419	MEIS3
ENSG00000251260	WDFY3-AS1
ENSG00000004399	PLXND1
ENSG00000118162	KPTN
ENSG00000260630	SNAI3-AS1
ENSG00000113558	SKP1
ENSG00000136295	TTYH3
ENSG00000187634	SAMD11
ENSG00000131096	PYY
ENSG00000275023	MLLT6
ENSG00000113575	PPP2CA
ENSG00000156876	SASS6
ENSG00000175197	DDIT3
ENSG00000009950	MLXIPL
ENSG00000277791	PSMB3
ENSG00000273559	CWC25
ENSG00000023171	GRAMD1B
ENSG00000138271	GPR87
ENSG00000106460	TMEM106B
ENSG00000136485	DCAF7
ENSG00000140941	MAP1LC3B
ENSG00000133302	SLF1
ENSG00000186591	UBE2H
ENSG00000165685	TMEM52B
ENSG00000118849	RARRES1
ENSG00000125637	PSD4
ENSG00000160050	CCDC28B
ENSG00000177106	EPS8L2
ENSG00000120265	PCMT1
ENSG00000112715	VEGFA
ENSG00000136045	PWP1
ENSG00000008710	PKD1
ENSG00000143947	RPS27A
ENSG00000122406	RPL5
ENSG00000269416	LINC01224
ENSG00000185627	PSMD13
ENSG00000239998	LILRA2
ENSG00000038382	TRIO
ENSG00000114861	FOXP1
ENSG00000104972	LILRB1
ENSG00000189410	SH2D5
ENSG00000167964	RAB26
ENSG00000117298	ECE1
ENSG00000150753	CCT5
ENSG00000232084	LINC01104
ENSG00000110492	MDK
ENSG00000233098	CCDC144NL-AS1
ENSG00000260260	SNHG19
ENSG00000173559	NABP1
ENSG00000170921	TANC2
ENSG00000236078	LINC01447
ENSG00000164237	CMBL
ENSG00000176155	CCDC57
ENSG00000246016	LINC01513
ENSG00000136205	TNS3
ENSG00000198774	RASSF9
ENSG00000133636	NTS
ENSG00000139132	FGD4
ENSG00000019144	PHLDB1
ENSG00000108515	ENO3
ENSG00000198380	GFPT1
ENSG00000213585	VDAC1
ENSG00000175110	MRPS22
ENSG00000251230	MIR3945HG
ENSG00000213965	NUDT19
ENSG00000118515	SGK1
ENSG00000171566	PLRG1
ENSG00000243550	LINC01214
ENSG00000171564	FGB
ENSG00000171560	FGA
ENSG00000171557	FGG
ENSG00000125730	C3
ENSG00000132517	SLC52A1
ENSG00000138685	FGF2
ENSG00000026508	CD44
ENSG00000152661	GJA1
ENSG00000126254	RBM42
ENSG00000196353	CPNE4
ENSG00000115963	RND3
ENSG00000233452	STXBP5-AS1
ENSG00000163683	SMIM14
ENSG00000155760	FZD7
ENSG00000170477	KRT4
ENSG00000226510	UPK1A-AS1
ENSG00000170423	KRT78
ENSG00000111057	KRT18
ENSG00000171246	NPTX1
ENSG00000170421	KRT8
ENSG00000141543	EIF4A3
ENSG00000159164	SV2A
ENSG00000108691	CCL2
ENSG00000182612	TSPAN10
ENSG00000109519	GRPEL1
ENSG00000143368	SF3B4
ENSG00000120251	GRIA2
ENSG00000113070	HBEGF
ENSG00000113140	SPARC
ENSG00000074416	MGLL
ENSG00000225950	NTF4
ENSG00000078687	TNRC6C
ENSG00000122970	IFT81
ENSG00000003137	CYP26B1
ENSG00000138829	FBN2
ENSG00000226312	CFLAR-AS1
ENSG00000111846	GCNT2
ENSG00000163406	SLC15A2
ENSG00000152527	PLEKHH2
ENSG00000111339	ART4
ENSG00000166833	NAV2
ENSG00000111348	ARHGDIB
ENSG00000065534	MYLK
ENSG00000171681	ATF7IP
ENSG00000125744	RTN2
ENSG00000154556	SORBS2
ENSG00000168961	LGALS9
ENSG00000143819	EPHX1
ENSG00000213889	PPM1N
ENSG00000146477	SLC22A3
ENSG00000169855	ROBO1
ENSG00000070081	NUCB2
ENSG00000232859	LYRM9
ENSG00000080709	KCNN2
ENSG00000254986	DPP3
ENSG00000109452	INPP4B
ENSG00000196220	SRGAP3
ENSG00000089009	RPL6
ENSG00000142405	NLRP12
ENSG00000183955	KMT5A
ENSG00000112531	QKI
ENSG00000173221	GLRX
ENSG00000008282	SYPL1
ENSG00000167553	TUBA1C
ENSG00000089250	NOS1
ENSG00000105819	PMPCB
ENSG00000150991	UBC
ENSG00000124440	HIF3A
ENSG00000127948	POR
ENSG00000185201	IFITM2
ENSG00000025039	RRAGD
ENSG00000164134	NAA15
ENSG00000154781	CCDC174
ENSG00000105355	PLIN3
ENSG00000096696	DSP
ENSG00000163931	TKT
ENSG00000155816	FMN2
ENSG00000173432	SAA1
ENSG00000184557	SOCS3
ENSG00000135316	SYNCRIP
ENSG00000250799	PRODH2
ENSG00000204381	LAYN
ENSG00000124299	PEPD
ENSG00000174844	DNAH12
ENSG00000230257	NFE4
ENSG00000152377	SPOCK1
ENSG00000178922	HYI
ENSG00000205809	KLRC2
ENSG00000138696	BMPR1B
ENSG00000164236	ANKRD33B
ENSG00000184347	SLIT3
ENSG00000182158	CREB3L2
ENSG00000151247	EIF4E
ENSG00000179673	RPRML
ENSG00000004897	CDC27
ENSG00000171462	DLK2
ENSG00000155957	TMBIM4
ENSG00000197894	ADH5
ENSG00000168314	MOBP
ENSG00000105699	LSR
ENSG00000136271	DDX56
ENSG00000086548	CEACAM6
ENSG00000096384	HSP90AB1
ENSG00000169045	HNRNPH1
ENSG00000158604	TMED4
ENSG00000142025	DMRTC2
ENSG00000127824	TUBA4A
ENSG00000105372	RPS19
ENSG00000146232	NFKBIE
ENSG00000105404	RABAC1
ENSG00000105409	ATP1A3
ENSG00000096401	CDC5L
ENSG00000124749	COL21A1
ENSG00000135679	MDM2
ENSG00000144224	UBXN4
ENSG00000105369	CD79A
ENSG00000157873	TNFRSF14
ENSG00000172893	DHCR7
ENSG00000169047	IRS1
ENSG00000161013	MGAT4B
ENSG00000135324	MRAP2
ENSG00000168264	IRF2BP2
ENSG00000173171	MTX1
ENSG00000168955	TM4SF20
ENSG00000163694	RBM47
ENSG00000161011	SQSTM1
ENSG00000173744	AGFG1
ENSG00000146278	PNRC1
ENSG00000108588	CCDC47
ENSG00000084731	KIF3C
ENSG00000146352	CLVS2
ENSG00000084733	RAB10
ENSG00000111907	TPD52L1
ENSG00000178796	RIIAD1
ENSG00000177508	IRX3
ENSG00000059377	TBXAS1
ENSG00000103381	CPPED1
ENSG00000135547	HEY2
ENSG00000197747	S100A10
ENSG00000123473	STIL
ENSG00000164442	CITED2
ENSG00000171241	SHCBP1
ENSG00000182836	PLCXD3
ENSG00000171617	ENC1
ENSG00000049860	HEXB
ENSG00000081051	AFP
ENSG00000161203	AP2M1
ENSG00000186226	LCE1E
ENSG00000069345	DNAJA2
ENSG00000171757	LRRC34
ENSG00000132341	RAN
ENSG00000278311	GGNBP2
ENSG00000119900	OGFRL1
ENSG00000173890	GPR160
ENSG00000188735	TMEM120B
ENSG00000163531	NFASC
ENSG00000139725	RHOF
ENSG00000212694	LINC01089
ENSG00000007312	CD79B
ENSG00000145428	RNF175
ENSG00000141499	WRAP53
ENSG00000118503	TNFAIP3
ENSG00000178105	DDX10
ENSG00000173456	RNF26
ENSG00000141524	TMC6
ENSG00000154096	THY1
ENSG00000145431	PDGFC
ENSG00000110092	CCND1
ENSG00000173757	STAT5B
ENSG00000089159	PXN
ENSG00000064042	LIMCH1
ENSG00000188060	RAB42
ENSG00000105499	PLA2G4C
ENSG00000173210	ABLIM3
ENSG00000110375	UPK2
ENSG00000077092	RARB
ENSG00000111186	WNT5B
ENSG00000174567	GOLT1A
ENSG00000249669	CARMN
ENSG00000174173	TRMT10C
ENSG00000086589	RBM22
ENSG00000106526	ACTR3C
ENSG00000177238	TRIM72
ENSG00000105993	DNAJB6
ENSG00000268001	CARD8-AS1
ENSG00000178150	ZNF114
ENSG00000108375	RNF43
ENSG00000142227	EMP3
ENSG00000144591	GMPPA
ENSG00000164076	CAMKV
ENSG00000112245	PTP4A1
ENSG00000113328	CCNG1
ENSG00000198898	CAPZA2
ENSG00000110852	CLEC2B
ENSG00000142634	EFHD2
ENSG00000166407	LMO1
ENSG00000091592	NLRP1
ENSG00000160062	ZBTB8A
ENSG00000196458	ZNF605
ENSG00000178222	RNF212
ENSG00000235884	LINC00941
ENSG00000105650	PDE4C
ENSG00000248698	LINC01085
ENSG00000293010	LINC01085
ENSG00000090615	GOLGA3
ENSG00000166592	RRAD
ENSG00000149043	SYT8
ENSG00000239697	TNFSF12
ENSG00000108828	VAT1
ENSG00000130749	ZC3H4
ENSG00000188554	NBR1
ENSG00000143443	C1orf56
ENSG00000197622	CDC42SE1
ENSG00000121552	CSTA
ENSG00000213190	MLLT11
ENSG00000162783	IER5
ENSG00000105327	BBC3
ENSG00000091483	FH
ENSG00000099341	PSMD8
ENSG00000054277	OPN3
ENSG00000203668	CHML
ENSG00000179912	R3HDM2
ENSG00000115718	PROC
ENSG00000125037	EMC3
ENSG00000104856	RELB
ENSG00000072163	LIMS2
ENSG00000057019	DCBLD2
ENSG00000064225	ST3GAL6
ENSG00000174371	EXO1
ENSG00000170684	ZNF296
ENSG00000050405	LIMA1
ENSG00000006283	CACNA1G
ENSG00000161652	IZUMO2
ENSG00000174521	TTC9B
ENSG00000152931	PART1
ENSG00000122547	EEPD1
ENSG00000035499	DEPDC1B
ENSG00000115738	ID2
ENSG00000143797	MBOAT2
ENSG00000144559	TAMM41
ENSG00000011426	ANLN
ENSG00000152049	KCNE4
ENSG00000137501	SYTL2
ENSG00000162078	ZG16B
ENSG00000120708	TGFBI
ENSG00000143815	LBR
ENSG00000090013	BLVRB
ENSG00000134480	CCNH
ENSG00000172137	CALB2
ENSG00000225764	P3H2-AS1
ENSG00000018699	TTC27
ENSG00000111254	AKAP3
ENSG00000139180	NDUFA9
ENSG00000213904	LIPE-AS1
ENSG00000263513	FAM72C
ENSG00000142798	HSPG2
ENSG00000232677	LINC00665
ENSG00000130561	SAG
ENSG00000266028	SRGAP2
ENSG00000077044	DGKD
ENSG00000143494	VASH2
ENSG00000131018	SYNE1
ENSG00000120334	CENPL
ENSG00000166508	MCM7
ENSG00000213265	TSGA13
ENSG00000231721	LINC-PINT
ENSG00000087502	ERGIC2
ENSG00000197084	LCE1C
ENSG00000167767	KRT80
ENSG00000055044	NOP58
ENSG00000221923	ZNF880
ENSG00000135480	KRT7
ENSG00000170442	KRT86
ENSG00000204217	BMPR2
ENSG00000105568	PPP2R1A
ENSG00000205426	KRT81
ENSG00000170523	KRT83
ENSG00000169509	CRCT1
ENSG00000185966	LCE3E
ENSG00000163202	LCE3D
ENSG00000092850	TEKT2
ENSG00000183734	ASCL2
ENSG00000198522	GPN1
ENSG00000197956	S100A6
ENSG00000196154	S100A4
ENSG00000256771	ZNF253
ENSG00000188015	S100A3
ENSG00000196754	S100A2
ENSG00000188643	S100A16
ENSG00000121410	A1BG
ENSG00000198431	TXNRD1
ENSG00000083845	RPS5
ENSG00000005513	SOX8
ENSG00000132305	IMMT
ENSG00000142694	EVA1B
ENSG00000153029	MR1
ENSG00000110921	MVK
ENSG00000196502	SULT1A1
ENSG00000170581	STAT2
ENSG00000106537	TSPAN13
ENSG00000087074	PPP1R15A
ENSG00000106541	AGR2
ENSG00000196734	LCE1B
ENSG00000179639	FCER1A
ENSG00000067182	TNFRSF1A
ENSG00000181444	ZNF467
ENSG00000149809	TM7SF2
ENSG00000163435	ELF3
ENSG00000105664	COMP
ENSG00000196290	NIF3L1
ENSG00000143851	PTPN7
ENSG00000119242	CCDC92
ENSG00000116991	SIPA1L2
ENSG00000176771	NCKAP5
ENSG00000014216	CAPN1
ENSG00000130402	ACTN4
ENSG00000163346	PBXIP1
ENSG00000160691	SHC1
ENSG00000003402	CFLAR
ENSG00000137731	FXYD2
ENSG00000182326	C1S
ENSG00000144655	CSRNP1
ENSG00000123364	HOXC13
ENSG00000131386	GALNT15
ENSG00000004478	FKBP4
ENSG00000123636	BAZ2B
ENSG00000104970	KIR3DX1
ENSG00000182450	KCNK4
ENSG00000177842	ZNF620
ENSG00000135624	CCT7
ENSG00000168036	CTNNB1
ENSG00000197863	ZNF790
ENSG00000143127	ITGA10
ENSG00000135114	OASL
ENSG00000265972	TXNIP
ENSG00000149212	SESN3
ENSG00000185483	ROR1
ENSG00000135506	OS9
ENSG00000142609	CFAP74
ENSG00000189001	SBSN
ENSG00000142621	FHAD1
ENSG00000173237	C11orf86
ENSG00000149798	CDC42EP2
ENSG00000273777	CEACAM20
ENSG00000187094	CCK
ENSG00000069399	BCL3
ENSG00000187244	BCAM
ENSG00000163191	S100A11
ENSG00000023191	RNH1
ENSG00000175793	SFN
ENSG00000090273	NUDC
ENSG00000126749	EMG1
ENSG00000253368	TRNP1
ENSG00000184967	NOC4L
ENSG00000131914	LIN28A
ENSG00000084234	APLP2
ENSG00000174332	GLIS1
ENSG00000163606	CD200R1
ENSG00000105426	PTPRS
ENSG00000188822	CNR2
ENSG00000158055	GRHL3
ENSG00000108561	C1QBP
ENSG00000010165	METTL13
ENSG00000144130	NT5DC4
ENSG00000197959	DNM3
ENSG00000172765	TMCC1
ENSG00000108559	NUP88
ENSG00000104823	ECH1
ENSG00000187994	RINL
ENSG00000141378	PTRH2
ENSG00000198625	MDM4
ENSG00000149177	PTPRJ
ENSG00000178053	MLF1
ENSG00000078618	NRDC
ENSG00000079257	LXN
ENSG00000110651	CD81
ENSG00000166405	RIC3
ENSG00000163728	TTC14
ENSG00000175513	TSGA10IP
ENSG00000105204	DYRK1B
ENSG00000245532	NEAT1
ENSG00000189431	RASSF10
ENSG00000134574	DDB2
ENSG00000227036	LINC00511
ENSG00000067715	SYT1
ENSG00000072182	ASIC4
ENSG00000266402	SNHG25
ENSG00000267365	KCNJ2-AS1
ENSG00000071282	LMCD1
ENSG00000168003	SLC3A2
ENSG00000188039	NWD1
ENSG00000124839	RAB17
ENSG00000070961	ATP2B1
ENSG00000084764	MAPRE3
ENSG00000180914	OXTR
ENSG00000183207	RUVBL2
ENSG00000018236	CNTN1
ENSG00000149084	HSD17B12
ENSG00000187479	C11orf96
ENSG00000104783	KCNN4
ENSG00000143994	ABHD1
ENSG00000173230	GOLGB1
ENSG00000087191	PSMC5
ENSG00000163792	TCF23
ENSG00000148925	BTBD10
ENSG00000159314	ARHGAP27
ENSG00000130164	LDLR
ENSG00000105048	TNNT1
ENSG00000123352	SPATS2
ENSG00000118363	SPCS2
ENSG00000169432	SCN9A
ENSG00000254827	SLC22A18AS
ENSG00000116329	OPRD1
ENSG00000170890	PLA2G1B
ENSG00000129991	TNNI3
ENSG00000162595	DIRAS3
ENSG00000167646	DNAAF3
ENSG00000198056	PRIM1
ENSG00000154146	NRGN
ENSG00000149564	ESAM
ENSG00000139289	PHLDA1
ENSG00000169554	ZEB2
ENSG00000154133	ROBO4
ENSG00000177875	CCDC184
ENSG00000174837	ADGRE1
ENSG00000269386	RAB11B-AS1
ENSG00000099783	HNRNPM
ENSG00000186868	MAPT
ENSG00000280798	LINC00294
ENSG00000059804	SLC2A3
ENSG00000135363	LMO2
ENSG00000189058	APOD
ENSG00000266714	MYO15B
ENSG00000082153	BZW1
ENSG00000179862	CITED4
ENSG00000159166	LAD1
ENSG00000173917	HOXB2
ENSG00000135423	GLS2
ENSG00000230148	HOXB-AS1
ENSG00000174307	PHLDA3
ENSG00000159176	CSRP1
ENSG00000233101	HOXB-AS3
ENSG00000120075	HOXB5
ENSG00000108511	HOXB6
ENSG00000260027	HOXB7
ENSG00000120068	HOXB8
ENSG00000170689	HOXB9
ENSG00000170425	ADORA2B
ENSG00000198892	SHISA4
ENSG00000134369	NAV1
ENSG00000127837	AAMP
ENSG00000161243	FBXO27
ENSG00000125740	FOSB
ENSG00000242516	LINC00960
ENSG00000176920	FUT2
ENSG00000265241	RBM8A
ENSG00000167615	LENG8
ENSG00000116489	CAPZA1
ENSG00000018280	SLC11A1
ENSG00000127831	VIL1
ENSG00000229619	MBNL1-AS1
ENSG00000158428	CATIP
ENSG00000161533	ACOX1
ENSG00000042445	RETSAT
ENSG00000172794	RAB37
ENSG00000162813	BPNT1
ENSG00000114054	PCCB
ENSG00000135100	HNF1A
ENSG00000042493	CAPG
ENSG00000247271	ZBED5-AS1
ENSG00000118640	VAMP8
ENSG00000168894	RNF181
ENSG00000134954	ETS1
ENSG00000168890	TMEM150A
ENSG00000254703	SENCR
ENSG00000085063	CD59
ENSG00000133703	KRAS
ENSG00000167244	IGF2
ENSG00000169507	SLC38A11
ENSG00000132196	HSD17B7
ENSG00000127603	MACF1
ENSG00000173706	HEG1
ENSG00000108448	TRIM16L
ENSG00000163938	GNL3
ENSG00000186666	BCDIN3D
ENSG00000135472	FAIM2
ENSG00000152689	RASGRP3
ENSG00000197170	PSMD12
ENSG00000161800	RACGAP1
ENSG00000119812	FAM98A
ENSG00000117461	PIK3R3
ENSG00000134333	LDHA
ENSG00000073737	DHRS9
ENSG00000153179	RASSF3
ENSG00000122966	CIT
ENSG00000117477	CCDC181
ENSG00000188825	LINC00910
ENSG00000198734	F5
ENSG00000178035	IMPDH2
ENSG00000175906	ARL4D
ENSG00000123989	CHPF
ENSG00000099260	PALMD
ENSG00000144057	ST6GAL2
ENSG00000226067	LINC00623
ENSG00000158104	HPD
ENSG00000236334	PPIAL4G
ENSG00000233276	GPX1
ENSG00000175727	MLXIP
ENSG00000033030	ZCCHC8
ENSG00000128655	PDE11A
ENSG00000111275	ALDH2
ENSG00000057294	PKP2
ENSG00000124357	NAGK
ENSG00000275832	ARHGAP23
ENSG00000162413	KLHL21
ENSG00000227028	SLC8A1-AS1
ENSG00000127481	UBR4
ENSG00000144802	NFKBIZ
ENSG00000013588	GPRC5A
ENSG00000184502	GAST
ENSG00000173805	HAP1
ENSG00000173801	JUP
ENSG00000243819	RN7SL832P
ENSG00000053372	MRTO4
ENSG00000143870	PDIA6
